sentiment,text
1,best reader out there.
1,wonderful for reading.
0,paperwhite great book reader.
1,the easiest way to read book.
1,the kindle is great for on the go reading .
1,great little reader.
1,great for the beach.
1,love my kindle but.
1,great for outdoor reading.
1,the best reading gadget ever.
1,good for reading.
1,as good as it gets.
1,feels like you are reading from an actual book.
1,easy to read.
1,really good reader.
1,good alternative to actual books.
1,excellent screen and battery life.
1,got this for the wife.
1,wife loves it.
1,love my paperwhite.
1,great reader.
1,incredibly easy to use.
1,does all that wanted and more.
1,great improvement over my previous kindle.
1,great for beach.
1,the best .
1,no fuss reading.
1,kindle quality with optional backlighting.
1,how can you say no.
1,easy to take along.
1,love the paperwhite.
1,great for reading.
1,nice tablet for reading.
1,kindle paperwhite is very good for reading.
1,great lightweight product.
1,the product turned out to be as good as the review.
1,perfect for reading at night.
1,daughter loves it.
1,the paper white is great.
1,backlight sells it.
1,my husband is enjoying it.
1,great for readers.
1,simple and clear.
1,paper white kindle.
1,great in sunlight.
1,great for the one who loves to read.
1,nd one dropped first one love it.
1,great tv for the money.
1,kindle paperwhite great.
1,love the brightness.
1,great tablet just for reading.
1,great screen easytouse.
1,love the kindle paper white.
1,just as discribed.
1,love this kindle.
1,love the screen both indoors and out.
1,even better than the earlier generations.
1,wonderful for reading.
1,it is great product. would purchase again.
1,works excellent in daylight and nightime.
1,wife can not live without it.
1,works as designed and easy to use.
1,great for reading in bed.
1,my fiance loves it.
1,kindle paper white.
1,great reader for anyone.
1,much lighter than library full of books.
1,love the backlight.
1,excellent screen for easy reading.
1,great for reading on the beach.
1,nice impovement over older kindles.
1,best kindle model out there.
1,i can take more books any where go.
1,excellent buy if you just want to read.
1,even better than expected.
1,pleased with purchase.
1,great for all venues.
1,go kindle after nook.
1,easy to read.
1,perfect size price performance.
1,wife loves it.
1,great upgrade from my first kindle.
1,great gadgets for good price.
1,great for reading at night.
1,great christmas present.
1,light and portable.
1,easy to read.
1,great product. everybody needs kindle.
1,excellent ereader best in category.
1,first experience with kindle.
1,perfect for book lover.
1,loved it so much bought second one for my mom.
1,great screen resolution and form factor.
1,very happy with the paperwhite.
1,love this kindle.
1,best reader in the market.
1,great improvement over first kindle.
0,not what expected.
1,great e. reader.
1,great upgrade from my old kindle.
1,great for outside.
1,exactly what wanted.
1,needs to be made for left handed people.
1,really like the size and readability.
1,great device to go paperless and no more books.
1,wonderful reading device.
1,gift for teen.
1,best kindle yet.
1,its kindle.
1,wife loves it.
1,great reader for our  year old.
1,the perfect ebook.
1,great product for the price.
1,better than holding an actutal book.
1,perfect refrigerator for family.
1,still the best reader.
1,easy to use easy to read.
1,great digital reader.
1,great reader  easy to use.
1,lightweight and fairly easy to navigate.
1,perfect for bookworms.
1,froze after two years.
1,great reader. very easy to set up.
1,very user friendly.
1,excellent way to always have book to read.
1,take as many books with you as you want.
1,great upgrade from early version.
1,happy wife happy life.
0,too much baggage to go through.
1,takes some time to learn the features.
1,my son loves it.
1,no glare in direct sunlight.
1,kindle paper white.
1,a wife is wish.
1,the sales clerk recommend this product.
1,i love it.
1,does everything its advertised.
1,easy on the eyes.
1,good for reading.
1,works as advertised.
1,good accessory device.
1,like it very much.
1,great for no glare.
1,simple no thrills book.
1,great ereader for readers.
1,read at the beach.
1,best device for the avid reader.
1,was reluctant at first but so glad purchased it.
1,best reader out there.
1,ca not go wrong with kindle.
1,great for traveling.
1,great ereader in any light.
1,very user friendly great outdoors.
1,great for what wanted.
1,really nice laptop for good price.
1,great quality very readable little large.
1,best kindle option.
1,this was an upgrade.
1,best ereader period.
1,compact nicely designed reader.
1,kindle paper white is the best.
1,held more storage than other laptop own.
1,great reading product.
1,great device for the traveller.
1,nice for travel.
1,kindle reader paperwhite.
1,great reader for my daughter.
1,great for someone just wanting reader.
1,feels good in the hand great substitute for book.
1,excellent for the price.
1,excellent outside reader super battery life.
1,great for reading in the dark.
1,nice and light.
1,easy to navigate.
1,perfect for all scenarios.
1,love my paperwhite.
1,my kindle paperwhite.
1,excellent all around.
1,great way to carry book.
1,does what it says.
1,excellent item reasonable price.
1,easy to read.
1,my kindle paper white.
1,great productexceeded expectations.
1,great for travel.
1,love for paperwhite.
1,my st kindle.
1,i love it.
1,nice little tablet.
1,best kindle yet.
1,great ebook option.
1,great reader for someone with poor vision.
1,great easy to use.
1,kindle is amazing.
1,it was gift for friend.
1,good device to do focused reading only.
1,great way to read books.
1,excellent better than book.
1,love to read buy me the amazon kindle paperwhite.
1,easy read.light weight great for outdoors .
1,great upgrade from first gen.
1,best ereader for .
1,just what expected and wanted.
1,old paperwhite not charging.
1,best kindle ever.
1,way exceeded expectations.
1,easy to read very long battery life.
1,excellent ereader beats the st gen. by mile luv.
1,light wgt. and easy to read.
1,just right for an ereader.
1,this is my th kindle.
1,love my kindle paperwhite.
1,great upgrade for kindle touch.
1,perfect for reading.
1,great ereader if you just want to eread.
1,excellent even for seniors.
1,love my paperwhite.and his too.
1,great  hour day ereader.
1,best ereader in the market.
1,love my kindle.
1,a really well put together device.
1,pretty great ereader.
1,good to read on outside.
1,paperwhite is good but voyager is better.
1,easy on the eyes.
1,better than book.
1,easy on the eyes.
1,perfect for reading in all conditions.
1,just what we needed.
1,the paperwhite reader is wonderful.
1,light  easy to use.
1,perfect for reading on the go.
1,great way to read books.
1,get your bookworm on.
1,perfect for reading.
1,love the backlight.
1,kindle paperwhite  awesome.
1,great for reading.
1,great for reading.
1,one more great thing from amazon.
1,nice amazon to red book.
1,nice and light.
1,great for reading.
1,amazing and enjoying it.
1,great for just reading.
1,i over reading and this is perfect.
1,i love my kindle.
1,best kindle ever.
1,works better than previous models.
1,great product got even better.
1,great kindle to replace earlier version.
1,easy to use.
1,great product great price.
1,crisp text and great battery life.
1,another great kindle upgrade.
1,great for outdoor reading.
1,great night reader.
1,i love my kindle.
1,very easy to user.
1,this was gift and like it.
1,the perfect ebook reader.
1,easy to use. easy on the eyes.
1,the best ereader money can buy.
1,great device for book reading.
1,great new version.
1,best kindle for readers with multiple interests.
1,love my kindle paperwhite.
1,a great way to read.
1,love the lighted screen for reading in bed at nigh.
1,best kindle for just books.
1,great for reading .
1,great to read.
1,feels like book.
1,best ereader without computer like screen.
1,a decent compact ereader.
1,i love it.
1,great to read on the go.
1,love that can read inside also.
1,great for reading more.
1,great unit. love it.
1,kindles are great.
1,awesome gift for my wife.
1,its good product.
1,great ereader with minor build quality issue.
1,great device. easy to carry.
1,kindle paperwhite is kindle is best product.
1,wife loves it.
1,best ereader for the money.
1,very easy to read and long battery life.
1,much better than earlier product.
1,good value for kindle.
1,perfect.if you do not have an ipad.
1,oh so happy to have it.
1,great tablet for reading.
1,great for avid readers.
1,kindle paperwhite is the best.
1,great light weight reader.
1,skip the voyage and buy the paperwhite.
1,easy to read tons of books.
1,just what you expect.
1,great for the beachpool.
1,great for reading outside.
1,solid allaround kindle reader.
1,best ebook reader out there.
1,a fun new way to read.
1,nice for what it is.
1,great reader highly recommend.
1,great product to read.
1,great reader.
1,nice little ereader.
1,great build and battery life.
1,perfect for dyslexics.
1,love this. easy to carry.
1,i love my paper white and how lightweight it is.
1,wife loves this.
1,great kindle paperwhite.
1,love this product.
1,i love my new kindle.
1,does exactly what it says.
1,amazing product for the avid reader.
1,this is my second one. really like using kindle.
1,worth the upgrade.
1,kindle is wonderful.
1,great reader for the price.
1,great for outdoor reading.
1,my favorite way to read.
1,great reader for my wife.
1,great for reading specially at night.
1,does not hurt eyes.
1,great for reading wherever whenever.
1, kindle paperwhite is fantastic.
1,must have it for poolside.
0,i did not do my homework.
1,easy convenient inexpensive for reading books.
1,ca not go wrong with kindle.
1,great ebook reader.
1,love this kindle.
1,great kindle paperwhite.
1,great for reading. better than ipad or tablet.
1,my first kindle.
1,great for reading in the dark.
1,i love this kindle.
1,great for light packer who loves to read.
1,nice little device.
1,great for travel.
1,ca not go wrong if all you want to do is read.
0,did not read reviews.
1,love the kindle.
1,i really like the kindle.
1,perfect gift idea.
1,great for those who like to read.
1,excellent reader quality.
1,great indoors and outdoors.
1,excellent for reading in low light.
1,healthy alternate to phonetab.
1,a nearly perfect ereader.
1,best ereader so far.
1,excellent upgrade from the basic kindle.
1,excellent mother is day gift.
1,great reader and easy to use.
1,absolutely perfect companion device.
1,great for reading.
1,excellent ebook reader.
1,great ereader for my mother.
1,perfect for outdoor.
1,good one to have.
1,kindle is great.
1,should have gotten this kindle long time ago.
1,wife loves the paper white.
1,great to have.
1,meets most expectations.
1,i love this kindle.
1,great product delivers.
1,great device for reading anywhere.
1,kindle is awesome.
1,mom can use it.
1,great even for casual reader.
1,easy to read outside.
1,perfect for poolside.
1,wonderful device for reading.
1,awesome for bedtime reading.
1,exchanged for the voyage.
1,great so far.
1,better than the original.
1,best ereader available for the price.
1,this is great paperwhite ereader.
1,a reading must have.
1,wife loves it.
1,best kindle ever.
1,great ereader. better than reading on tablet.
1,great upgrade from kindle touch.
1,my rd kindle.
1,great visibility in any lighting.
1,great device for reading.
1,perfect gift for graduation.
1,excellent  inexpensive.
1,perfect ereader for bright light.
1,perfect for reading.
1,i love this kindle.
1,great for reading ebooks.
1,wonderful for every level reader.
1,love this version.
1,an excellent productmy second one.
1,great reader tablet.
1,very light with back light.
1,perfect for the avid reader.
1,great low cost ereader.
1,great reader my wife loves it.
1,i love to read. this is great.
1,my favorite kindle.
1,great in sunlight.
1,wife loves it.
1,kingle paperwhite is great.
1,i love this ereader.
1,perfect for the beach and bright áreas no glare.
1,a nice improvement over my original.
1,best ereader ever.
1,ver nice and useful gadget.
1,great ebook reader.
1,wife loves it.
1,great for outside.
1,great for readinggreat gift for men.
1,space saver and true travel gadget.
1,very happy with my purchase and am able to read.
1,great for an avid reader.
1,graduation gift for my brother.
1,kindle is more fun than spindle.
1,best ereader yet.
1,perfect for reading.
1,i like it.
1,great lighting regardless of conditions.
1,i enjoy this product.
1,light weight easy to read inside and outside.
1,great for reading.
1,perfect replacement of book thinner lighter.
1,great at what it does.
1,this item was purchased as gift for young lady.
1,love my new kindle paperwhite.
1,much better than previous.
1,so far so good.
1,simple and easy to use.
1,great kindle for simple use.
1,like book.
1,love this kindle.
1,reading even more now.
1,very easy to use and setup.
1,reading book so much easy.
1,love this kindle.
1,second kindle reader.it is even better.
1,love the kindle.
1,i love it.
1,husband loved it.
1,lightweight and powerful.
1,great way to read books.
1,still best ereader.
1,works great just like my husbands does.
1,best reader out there.
1,good for the price.
1,great eink reader.
1,great tablet for starters.
1,best ereader on the market.
1,good basic kindle.
1,easy to use. great value.
1,love it and easy to use.
1,excellent reader.
1,allows me to read books again despite bad vision.
1,makes great gift.
1,makes reading so much easier.
1,what great kindle.
1,awesome for outdoor reading.
1,one of my best tech purchases.
1,lightweight  easy to navigate.
1,love the inside light.
1,i love my kindle.
1,i love my new kindle.
1,good device but has some minor issues.
1,simple to setup easy to use.
1,my kids love their kindle paper whites.
1,overall very good.
1,a real page turner.
1,can read in any light.
1,good but overpriced.
1,exactly what expected.
1,great reading tool.
1,great product would purchase again.
1,great for grandchildren.
1,kindle paperwhite is very useful device.
1,you can read on it.
1,very good kindle.
1,great for travelling.
1,like all features.
1,big improvement over old kindle.
1,paperwhite reliable as always.
1,very good device best kindle.
1,great kindle upgrade.
1,love being able to read without additional light.
1,awesome love it.
1,just what was looking for.
1,my kind of reading.
1,best reader out there.
1,great for reading books.
1,great reader.
1,overall great product for an avid reader.
1,great product for book worms.
1,i love this thing.
1,exactly what wanted.
1,love the new kindle.
1,better than my first gen.
1,great ereadergreat price.
1,best for reading.
1,the best for reading ebooks.
1,compare to old kindle.
1,perfect for at the pool.
1,very good for book worms.
1,easy to see print.
1,perfect for middle of the night reading.
1,excellent for reading.
1,good price for updated version.
1,where has this been all my life.
1,kindle worth reading.
1,it gets lot of use.
1,easy to read easy to use easy to enjoy.
1,the best reader in direct sunlight.
1,good option for reading.
1,must have for book lovers.
1,perfect christmas gift.
1,eye friendly kindle.
1,crystal clear screen kindle unlimited.
1,easy on the eyes.
1,great light weight reader.
1,nd kindle read in any light.
1,great for reading.
1,excellent for reading.
1,love the new kindle.
1,great grandmother loves it.
1,wonderful way to use everywhere.
1,great and definitely worth it.
1,love my new kindle paperwhite.
1,great for keeping kids reading.
1,good for readers.
1,love this kindle.
1,i love my kindle paperwhite.
1,i had one before.
0,it was not easy to use.
1,a must have.
1,love the kindle.
1,excellent reader.
1,i love it.
1,easy to read.
1,wonderful for reading.
1,great for reading books.
1,excellent size and equality.
1,very good reading tool.
1,lost my nook and bought this.
1,love my kindle.
0,transfer library books via usb.
1,even better than first one.
1,great for reading.
1,good reader tablet.
1,great for reading.
1,it is ok but it jump pages too easily.
1,better than regular kindle.
1,dollar for dollar this is truly best buy.
1,much better than ipad for book downloads.
1,perfect for whole family.
1,perfect for whole family.
1,loved this on my trip.
1,my first reader.
1,paperwhite is the best reader.
1,gift for  year old.
1,good reader.
1,i love reading again.
1,perfect reading device.
1,great for kids.
1,reading is so much more relaxing.
1,great for reading.
1,love the paperwhite.
1,like reading real paper.
1,great reading tablet.
1,my favorite kindle.
1,easy to use.
1,easy to use.
1,gave it as gift.
1,the best reader.
1,great for on the go readers.
1,great for avid readers.
1,great way to read books.
1,i love my kindle.
1,easy to use if it is your first kindle.
1,great basic device.
1,great for reading.
1,love this kindle.
1,the simple reader is so peaceful.
1,love it for docs.
1,eye nonstrained quality and value product.
1,kindle for book lovers.
1,glad took the plunge.
1,best reader.
1,great for reading.
1,great for reading in sunlight.
1,kindle is awesome.
0,still not as good as original.
1,great paper back fit in your purse size reader.
1,amazon  kindle paperwhite.
1,excellent screen in sun poor device options.
1,love my new kindle.
1,easy to use.
1,wonderful for an avad reader.
1,the best ereader for the price.
1,this is my first kindle.
1,good oled alternative.
1,great in the sun.
1,excellent for its intended purpose.
1,doing just finei.
1,works fine good collection of books.
1,excellent reader.
1,my first kindle.
1,perfect for reading.
0,ok for reading.
1,love my new kindle.
1,great alternative to real book.
1,pretty sleek device.
1,great electronic book.
1,i love it.
1,it is ok .
1,makes reading at night great.
1,great device for most readers.
1,love this kindle.
1,great reader for my daughter.
1,great for travel or reading onthego.
1,very good reader bought on sale excellent value.
1,it is kindle.
0,not happy with it at this time.
1,love my new paperwhite.
1,best ereader have seen.
1,my second kindle.
1,pretty darn good.
1,another great kindle.
1,better than imagined.
1,easy to operate.
1,everyone should have one.
1,great bet for reading in the sun.or shade.
1,lightweight and easy to use.
1,good reading device.
1,not the ideal size for me.
1,our nd paperwhite.
1,absolutely love this reader.
0,confusing for book.
1,slightly small screen but very nice.
1,i do not know why wait so long to kindle.
1,just what expected.
1,good for reading.
1,serves the purpose.
1,love the nonglare screen.
1,adjustable backlighting  get this kindle.
1,excellent choice for the book reader.
0,the paper white is outdated.
1,kindle is good. best buy service is poor.
1,a good ereader.
1,love my kindle paperwhite.
1,i love it.
1,very easy and most useful.
1,good kindle for beginner.
1,perfect for reader.
1,paperwhite is much better than original kindle.
1,easy on the eyes.
1,light weight with bright readable screen.
1,perfect for readers.
1,great handsfree device.
1,compact easy to carry.
1,best thing for an avid book reader.
1,always have book ready to read especially when t.
1,doncha just love nice things.
1,light weight great reading in the dark shades.
1,great for the everyday reader.
0,it is exactly what expected.
1,great new kindle.
1,great device for reading.
1,good reader.
1,i love my paperwhite.
1,great for the avid reader.
1,works as expected.
1,bought as gift.
1,great for reading at the pool.
1,a very good ereader.
1,excellent for reading.
1,a great update.
1,great for reading.
1,great gift for kidsteenagers.
1,product works well.
1,great all around ebook reader.
1,kindle for reading in the sun.
1,easy to use.
1,great for reading especially in the dark.
1,easy on my eyes.
1,my personal library.
1,small compact easy to carry.
1,love how it connects with the library.
1,great for the beach.
1,great for traveling.
1,i should have purchased long time ago love it.
1,great machine for reading.
1,bought for my mother in law.
1,great for trips.
1,good device to read ebook.
1,perfect for reading.
1,the best thing since sliced bread.
1,great ereader for bargain price.
1,the sweet spot for performance and cost.
1,great reader.
1,got me reading.
1,addicted to reading.
1,bought  for family.
1,cheapest way to read.
1,i love this product.
1,love my kindle.
1,completes my pack.
1,another great kindle.
1,needed addition for my library.
1,love this kindle.
1,great new kindle.
1,worthwhile ereader upgrade.
1,fun reading device.
1,love the built in light.
1,lightweight and easy to use.
1,great for poorly lit areas.
1,easy to read.
1,easy to use.
1,nice tablet for reading.
1,i love my kindle.
1,nice book reader.
1,great ereader for my wife.
1,reading is so fun now.
1,amazing little reader.
1,works like charm.
1,easy on the eyes.
1,a must have.
0,the best reader.
1,nice and sleek useful with touch and whitelight.
1,i love it.
1,great basic kindle.
1,light bright and awesome.
1,just the right size.
1,love reading on my new kindle.
1,great for easy reading.
1,great thing for readers.
1,great for outdoor reading.
1,it is very kindlepaper.
1,good but could be great.
1,good product for those just wanting to read books.
1,nice and compact.
1,good device for reading books you buy.
1,love my kindle just need paperwhite in color now.
1,what nice change.
1,my second kindle so obviously love them.
1,i love it.
1,i really enjoy my paper white.
1,the best kindle for the money.
1,great for latenight reading.
1,one of the best had in readers.
1,excellent for reading in bed.
1,my wife loves it.
1,great easy for use.
1,my go to before bedtime.
1,my favorite kindle.
1,just what needed.
1,first time buying kindle.
1,love the kindle.
1,wanted manga reader.
1,great for ppl that love to read.
1,simple and convenient.
1,all about saving space.
1,a classic ereader with high resolution.
1,excellent for reading inside and out.
1,the best kindle.
0,not the easiest to research and find books.
1,great reader.
1,love my kindle.
1,great way to read books while traveling.
1,small but packs punch.
1,great for night readers.
1,great for leisure reading.
1,easiest way to read books.
1,a great service for reading.
1,great for reading books in the sunlight.
1,great for good read and light weight.
1,awesome reader.
1,love the kindle.
1,excellent kindle reader.
1,great for reading book.
1,good product for what needed.
1,great easy to read.
1,let there be light.
1,i have an ipad. this is better.
1,this is great product.
1,amazon makes great ereader.
1,not the easiest reader to navigate.
1,good for readers.
1,my second kindle love having one so easy to us.
1,great reader for beginners.
0,it is not user friendly.
1,great replacement for old kindle.
1,faster than the previous one.
0,it is an ok product.
1,clear easy to read in the sun.
1,delivers as promise.
1,like the backlight.
1,love my kindle.
1,perfect for new reader.
1,i like it.
1,great reader for the price.
1,very light  compact.
1,love the kindle paperwhite.
1,gift for my friend.
1,lightweight  easy to use.
1,best cover for kindle.
1,best kindle reader for me.
1,better than my last one.
1,works great. my rd kindle.
1,awesome for reading.
1,awesome for nighttime reading.
1,love the paperwhite.
1,salesperson was very helpful.
1,a gift that keeps giving.
1,works as it should.
1,great for outdoors.
1,good ebook reader.
1,perfect for at home or traveling.
1,exactly as expected.
1,easy to read lightweight very satisfied.
1,have not used it yet.
1,works great for reading.
1,i have loved my kindle.
1,great for sore eyes.
1,perfect ebook reader.
1,excellent reader.
1,works great indoors or outdoors.
1,a reader must have.
1,nice little device.
1,i love my kindle.
1,nice little gadget.
1,good for reading.
1,my first reader loving it.
1,love love love.
1,bright and clear.
1,great reader.
1,good product for beginners.
1,very clear like the old kindle with backlight.
1,product works great.
1,easier to read.
1,love the paperwhite.
1,my  year old loves it.
1,very good for reading.
1,really like this product.
1,sorry ipad have new reader.
1,great gift item.
1,great for reading outdoors.
1,new kindle for collection.
1,great for reading novels.
1,does what want.
1,great kindle replacement.
1,if you loved the original paperwhite.
1,best value for ereader.
1,very nice product.
1,great reading device.
1,best ereader no contest.
0,good reading device.
1,does the job.
1,my kids liked this very much.
1,ideal for the computer illiterate literati.
1,terrific ebook reader.
1,a compact easy way to carry your reading.
1,large library and good backlight.
1,very light weight smaller than expected.
1,great product for the reader.
1,the best reader.
1,the best one.
0,you better read ton.
1,great kindle book.
1,awesome for the price.
1,got for birthday.
1,best gift to myself.
1,great kindle for beginner.
1,i am really enjoying using this product.
1,wife loves it.
1,great way to read.
1,my wife loved it bought it for her for mother is.
1,perfect when traveling.
1,great reader.
1,for my wife.
1,makes reading fun.
1,great for reading.
1,light weight easy to use.
1,easy to use. outstanding product.
1,good quality uhd blu ray.
1,great electronic reader.
1,great for outdoor use.
1,easy to read.
1,the perfect ereader.
1,good gift for reader.
1,i can read outside.
1,very good and handy.
1,what an upgrade.
1,perfect for poolside.
1,great device for avid readers.
1,the backlight is savior.
1,love this kindle.
1,very good ereader.
1,amazon kindle paper white.
1,good choice for readers.
1,better than advertised.
1,greatgift for grandson encouraging to read.
1,it is really good.
1,the kindle paperwhite is everyman is ereader.
1,read lot of books.
1,great for reading in the sunshine.
1,the hp laptop envy intel core i.
1,a wellpriced ereader with excellent performance.
1,light weight daynight an excellent way to read.
1,what an awesome upgrade.
1,great for base product.
1,ca not play games.
1,love the kindle.
1,great gadget for yr is old.
1,wonderful for reading books.
1,so easy to use.
1,ca not live without this.
1,has great lighting.
1,enjoying my new kindle paper white.
1,paper white the top of the kindle white chain.
0,not as great as reviewers rate it.
1,ive always loved my kindles.
1,best ereader out there.
1,helpful and useful gadget.
1,happy purchased.
1,light weight and easy to read.
1,very good product.
1,nice upgrade from older kindle touch.
1,very happy with the kindle paper white.
1,good for beach reading.
1,great reading device.
1,lighter better in low light.
1,perfect ereader for the beach or pool.
1,great kindle for everyday use.
1,great for reading outside.
1,great way to read kindle books.
1,light could more intuitive.
1,great reader.
1,great reader for good price.
1,perfect for night time reading.
1,great for people who like to read.
1,my rd kindle.
1,love my kindle.
1,awesome ereader.highly recommend.
1,great reading device.
1,really ..
1,love this thing.
1,easy to use.
1,it is great to carry around.
1,love this reader.
1,love my new kindle paperwhite.
1,great for travel.
1,light and easy reader.
1,easy to use.
1,enjoy my kindle.
1,great way to read.
1,this is what want.
1,a great ereader.
1,reading on the go.
1,worth the .
1,great for nighttime reading.
1,miss seeing page numbers. do not like location num.
1,great kindle for beginner.
1,perfect for reading on the beach.
1,love my kindle paperwhite.
1,i love it. very easy to use.
1,great gift for book lover.
1,great for outdoors.
1,great reading device for my son.
0,started out great.
1,great for reading on the go.
1,perfect for modern readers.
1,easy to see the pages.
1,a great ebook reader.
1,enjoy the backlit feature.
1,great technology tool to promote reading.
1,best ereader available.
1,great for trips.
1,truly great way to read books.
1,very nice size.
1,greatread anywhereany lighting.
1,girlfriend loves it.
1,the best way to read books .
1,makes reading convenient.
1,great device for reading on.
1,great kindle for beginner.
1,good reader.not great.
1,amazon  kindle paperwhite  black.
1,started reading more after buying this.
1,great easy on the eyes.
1,great upgrade from the original.
1,good item easy to use.
1,not exactly what pictured.
1,loved my previous  kindles. had to get another on.
1,the paperwhite replaces my first kindle.
1,ease of operation.
1,love my kindle.
1,love my kindle paperwhite.
1,better than expected.
1,great for reading.
1,great reading tablet.
1,paperwhite is the way to read.
1,my favorite kindle.
1,i changed it to black one.
1,paperwhite kindle is like holding book.
1,very easy reading.
1,nice ebook reader.
1,my wife loves it.
1,best thing have bought in recent years.
1,easy to read.
1,excellent ereader highly recommended.
1,ok reader.
1,i really like being able to read at nightdaylight.
1,love this reader.
1,happy to use my new kindle.
1,great gift for child.
0,original kindle os was the best.
1,i love it.
1,very easy to use.
1,great reading tablet.
1,great reader.
1,very good item.
1,good screen but interface harder to navigate than.
1,this was replacement.
1,handy to have.
1,best electronic reader.
1,good for reading somewhat kid yo friendly.
1,no more white nights.
1,great reader for the beach.
1,my wife loves it.
1,great little device.
0,okay but there must be better options avaiiable.
1,perfect for reading outside.
1,love this kindle.
1,great for reading.
1,for my yo bookworm.
1,best way to go.
1,good reader pad.
1,fine  for now.
1,perfect for pool side reading.
1,great for night readers.
1,light weight and easy to read.
1,great for long trips.
1,love ability to carry with me.
1,great device for any reader.
1,great little device.
1,lots of little things to make you love this.
1,great little toy.
1,a must buy for book lovers.
1,not better ereader.
1,this is the best reader.
1,i love my kindle.
1,replaced damaged older unit.
1,simple to use.
0,good reader light.
1,backlight and internet great.
1,great and easy to use.
1,good for readers.
1,fits my needs well.
1,so glad switched.
1,did not do textbooks.
1,great reader.
1,love this device.
1,my daughter it is in love.
1,best purchase ever.
1,great for reading.
1,best for eyes.
1,great way to read.
1,i like it.
1,love my me kindle.
1,electronic books in the sun.
1,great lightweight reader.
1,great for reading books on trip.
1,love this reader.
1,great new reader.
1,great for traveling.
1,kindles keep getting beter.
1,love this kindle.
1,great reader.
1,great kindle for reading everywhere.
1,very good quality and easy to use.
1,read in any environment.
1,great for reading.
0,nice and easy to carry and read at any time.
1,good as gift.
1,great for travel.
1,perfect travel companion.
1,works like kindle.
1,love all the functions.
1,improved my reading experience.
1,good reader in the sun.
1,replaced my old kindle.
1,exactly what needed.
1,so long to bulky books.
1,fantastic reader  best yet.
1,great product. read anything any where.
1,great for book lovers.
1,kindle is user friendly.
1,just what wanted.
1,good but not perfect.
1,good reader. does the job.
1,love the kindle white.
1,easy to use.
1,great new kindle.
1,perfect reader for on the go.
1,eye friendly ebook reader.
1,nice cover for my kindle.
1,great for gift.
1,nice reader small and lightweight.
1,best of all kindles.
1,love my kindle.
1,good for readers.
1,it is practical product.
1,best kindle yet.
1,great choice over other options.
1,great for readers.
1,love the backlight.
1,kindle paperwhite is great upgrade.
1,very pleased with purchase.
1,best ereader available at great price.
1,from causal reader to bookworm.
1,great kindle choice.
1,excellent reader.
1,daughter uses at college.
1,great to read in the sun.
1,love the backlight.
1,good ebook reader.
1,love my kindle.
1,worth the upgrade.
1,it is exactly what wanted.
1,carry your library with you everywhere.
1,very easy on the eyes.
1,best kindle so far.
1,easy to use.
1,love my kindle paperwhite great for outdoors.
1,excellent for reading.
1,amazing and simple.
1,great addition to my reading habit.
1,enjoying my kindle.
1,love my new kindle.
1,love my new reader.
1,this is my th kindle.
1,buy one for yourself.
1,no more books.
1,snappier than previous edition.
1,happy with the product.
1,kindle for the win.
1,i like the white screen and easy features.
1,my kindle paperwhite.
1,great for readers.
1,purchase as gift for my relative.
1,great upgrade from original kindle.
1,a very good item for the price.
1,easy to read.
1,great reader for all around use.
1,great device for reading favorite books.
1,paperwhite is great.
1,my daughter loves the kindle bought for her.
1,good for reading books outside.
1,much improved over earlier versions.
1,kindle is great product for sunlight reading.
1,best thing ever.
1,good product they were for gift.
1,good for english learner.
1,awesome. got me back into reading.
1,excellent cheap speakers.
1,this is great choice for book reader.
1,great for people who love to read.
0,replaced with kindle fire.
1,the high resolution screen.
1,great for reading out at the beach.
1,gift for my sister.
1,good for reading.
1,good eink ereader.
1,just what expected.
1,use it everyday.
1,kindle is awesome.
1,excellent for avid readers.
1,serves my purpose.
1,kindle works great.
1,perfect for traveling.
1,nice reader.
1,great reader. compact easy to use.
1,the latest paperwhite is wonderful kindle.
1,great paper white kindle.
1,best price than amazon itself.
1,i love this paper white.
1,perfect for everywhere reading.
1,great gift item.
1,works very well.
1,amazon  kindle paperwhite  black.
1,digital reading is awesome.
1,i really like it.
1,great light for bedtime reading.
1,great ebook for anyone.
1,best kindle yet.
1,kindle paperwhite  best reader.
1,would not read using anything else.
1,great reader.
1,awesome product for readers.
1,use this all the time.
1,those who enjoy reading.
1,better buy than your basic level kindle.
1,fantastic step up from kindle.
0,i found it very difficult to set up.
1,best gadget to read.
0,quality in question.
1,great for readers.
1,this is best in the market.
1,great for reading.
1,very good for reading books.
1,great product. easy to use.
1,the best reader out there.
1,style and size.
1,changed my life.
1,a good reader.
1,everything that hoped for.
1,good for your eyes.
1,best reader.
1,it would be nice if it had text list of books.
1,love this paperwhite.
1,love my kindle.
1,great language flexibility.
1,affordable and great.
1,lightweight and easy to read.
1,the best value kindle.
1,great for outdoor reading in bright sunshine.
1,it is the best reader available.
1,love that do not need reading light.
1,the best kindle on the market.
1,comfortable and convenient.
1,great for my children that are in school.
1,great product with nice upgrades from original.
1,convenient and portable.
1,great for travel.
1,love the paperwhite kindle.
1,th birthday present.
1,love my kindle.
1,a library in your hand.
1,great device for reading.
1,the best ereader.
1,appropriate ereader for best daily use.
1,i love my kindle.
1,bought for wife.
1,best ereader have tried so far.
1,takes while to get familiar with.
1,exactly what wanted.
1,better than my first one.
